Country,Year,fertility,life,population,child_mortality,gdp
Nepal,1976,5.873,45.244,13690544,234.2,1027
Nepal,1977,5.85,45.81,14016547,228.3,1031
Nepal,1978,5.824,46.4,14351017,222.2,1049
Nepal,1979,5.795,47.015,14693930,215.8,1045
Nepal,1980,5.76,47.653,15045329,209.4,994
Nepal,1981,5.721,48.315,15405456,202.9,967
Nepal,1982,5.676,48.998,15774532,196.3,1059
Nepal,1983,5.625,49.7,16152598,189.8,1000
Nepal,1984,5.569,50.421,16539682,183.2,1068
Nepal,1985,5.508,51.158,16936006,176.5,1104
Nepal,1986,5.444,51.914,17341408,169.5,1120
Nepal,1987,5.378,52.686,17756510,162.3,1134
Nepal,1988,5.31,53.471,18183258,155.1,1190
Nepal,1989,5.239,54.264,18624187,147.9,1186
Nepal,1990,5.165,55.057,19081064,140.7,1240
Nepal,1991,5.088,55.843,19554170,133.6,1287
Nepal,1992,5.004,56.619,20042806,126.7,1306
Nepal,1993,4.914,57.378,20546441,120,1321
Nepal,1994,4.817,58.115,21064150,113.7,1393
Nepal,1995,4.711,58.828,21594872,107.7,1405
Nepal,1996,4.596,59.516,22137784,101.8,1443
Nepal,1997,4.473,60.181,22691788,96.3,1478
Nepal,1998,4.343,60.826,23255046,90.8,1487
Nepal,1999,4.208,61.451,23825372,85.6,1517
Nepal,2000,4.068,62.055,24400606,80.6,1577
Nepal,2001,3.924,62.636,24980184,75.9,1619
Nepal,2002,3.778,63.196,25562573,71.5,1591
Nepal,2003,3.632,63.736,26143530,67.4,1626
Nepal,2004,3.486,64.256,26717875,63.5,1675
Nepal,2005,3.34,64.761,27281945,60,1708
Nepal,2006,3.194,65.252,27833665,56.6,1741
Nepal,2007,3.046,65.731,28373838,53.6,1779
Nepal,2008,2.899,66.2,28905358,50.7,1866
Nepal,2009,2.755,66.66,29432743,48,1929
Nepal,2010,2.619,67.113,29959364,45.4,1999
Nepal,2011,2.496,67.556,30485798,43.1,2044
Nepal,2012,2.389,67.989,31011137,40.9,2118
Nepal,2013,2.3,68.41,31535507,39,2173
Netherlands,1964,3.17,73.73,12055386,18.8,15204
Netherlands,1965,3.04,73.6,12213435,18.3,15834
Netherlands,1966,2.9,73.55,12368832,17.9,16109
Netherlands,1967,2.81,73.82,12521308,17.4,16824
Netherlands,1968,2.72,73.63,12670558,16.9,17827
Netherlands,1969,2.75,73.54,12816446,16.4,18892
Netherlands,1970,2.57,73.6,12958757,15.8,19800
Netherlands,1971,2.36,73.84,13097251,15.3,20555
Netherlands,1972,2.15,73.75,13231426,14.7,21024
Netherlands,1973,1.9,74.2,13360546,14.1,22010
Netherlands,1974,1.77,74.59,13483746,13.6,22873
Netherlands,1975,1.66,74.52,13600423,13.1,22849
Netherlands,1976,1.63,74.65,13710713,12.6,23837
Netherlands,1977,1.58,75.24,13814863,12.1,24436
Netherlands,1978,1.58,75.15,13912617,11.6,25044
Netherlands,1979,1.56,75.63,14003707,11.2,25473
Netherlands,1980,1.6,75.76,14088274,10.9,25857
Netherlands,1981,1.56,75.97,14166213,10.6,25704
Netherlands,1982,1.5,76.05,14238594,10.4,25403
Netherlands,1983,1.47,76.25,14308217,10.2,25919
Netherlands,1984,1.49,76.32,14378740,9.9,26781
Netherlands,1985,1.51,76.38,14452941,9.7,27544
Netherlands,1986,1.55,76.36,14531566,9.5,28417
Netherlands,1987,1.56,76.83,14614382,9.2,28937
Netherlands,1988,1.55,77.03,14701901,8.9,29915
Netherlands,1989,1.55,76.87,14794378,8.6,31240
Netherlands,1990,1.62,77.05,14891719,8.3,32534
Netherlands,1991,1.61,77.21,14994691,8,33066
Netherlands,1992,1.59,77.42,15102709,7.7,33377
Netherlands,1993,1.57,77.11,15212612,7.4,33562
Netherlands,1994,1.57,77.6,15320112,7.1,34348
Netherlands,1995,1.53,77.64,15422165,6.9,35244
Netherlands,1996,1.53,77.65,15517122,6.7,36152
Netherlands,1997,1.56,78.03,15605817,6.5,37414
Netherlands,1998,1.63,78.12,15690705,6.4,38816
Netherlands,1999,1.65,78.07,15775532,6.3,40306
Netherlands,2000,1.72,78.24,15862825,6.2,41771
Netherlands,2001,1.71,78.45,15953446,6.1,42130
Netherlands,2002,1.73,78.53,16045935,5.9,41848
Netherlands,2003,1.75,78.79,16137709,5.7,41761
Netherlands,2004,1.73,79.38,16225091,5.6,42389
Netherlands,2005,1.708,79.65,16305457,5.4,43243
Netherlands,2006,1.72,80,16377959,5.2,44823
Netherlands,2007,1.718,79.824,16443483,5,46605
Netherlands,2008,1.773,80.024,16503263,4.8,47388
Netherlands,2009,1.79,80.445,16559268,4.6,45590
Netherlands,2010,1.796,80.621,16612988,4.4,45843
Netherlands,2011,1.759,80.77,16664746,4.3,46388
Netherlands,2012,1.759,80.906,16714228,4.2,45484
Netherlands,2013,1.774,81.038,16761552,4,45021
Netherlands Antilles,1964,4.06,66.996,144016,,
Netherlands Antilles,1965,3.84,67.325,146480,,
Netherlands Antilles,1966,3.63,67.67,149093,,
Netherlands Antilles,1967,3.42,68.032,151808,,
Netherlands Antilles,1968,3.23,68.411,154502,,
Netherlands Antilles,1969,3.05,68.806,156998,,
Netherlands Antilles,1970,2.91,69.216,159179,,
Netherlands Antilles,1971,2.79,69.632,160998,,
Netherlands Antilles,1972,2.69,70.046,162504,,
Netherlands Antilles,1973,2.61,70.45,163794,,
Netherlands Antilles,1974,2.55,70.839,165010,,
Netherlands Antilles,1975,2.51,71.214,166261,,
Netherlands Antilles,1976,2.47,71.579,167573,,
Netherlands Antilles,1977,2.45,71.938,168928,,
Netherlands Antilles,1978,2.43,72.291,170335,,
Netherlands Antilles,1979,2.41,72.635,171792,,
Netherlands Antilles,1980,2.39,72.964,173297,,
Netherlands Antilles,1981,2.38,73.273,174837,,
Netherlands Antilles,1982,2.36,73.555,176415,,
Netherlands Antilles,1983,2.35,73.804,178058,,
Netherlands Antilles,1984,2.34,74.019,179800,,
Netherlands Antilles,1985,2.32,74.193,181650,,
Netherlands Antilles,1986,2.32,74.326,183619,,
Netherlands Antilles,1987,2.31,74.422,185649,,
Netherlands Antilles,1988,2.31,74.485,187596,,
Netherlands Antilles,1989,2.3,74.522,189274,,
Netherlands Antilles,1990,2.3,74.536,190539,,
Netherlands Antilles,1991,2.29,74.534,191402,,
Netherlands Antilles,1992,2.28,74.52,191888,,
Netherlands Antilles,1993,2.26,74.501,191899,,
Netherlands Antilles,1994,2.23,74.486,191325,,
Netherlands Antilles,1995,2.2,74.478,190124,,
Netherlands Antilles,1996,2.17,74.481,188225,,
Netherlands Antilles,1997,2.15,74.496,185762,,
Netherlands Antilles,1998,2.13,74.525,183172,,
Netherlands Antilles,1999,2.11,74.572,181033,,
Netherlands Antilles,2000,2.1,74.648,179769,,
Netherlands Antilles,2001,2.1,74.759,179516,,
Netherlands Antilles,2002,2.09,74.907,180170,,
Netherlands Antilles,2003,2.07,75.09,181607,,
Netherlands Antilles,2004,2.06,75.3,183603,,
Netherlands Antilles,2005,2.04,75.528,185967,,
Netherlands Antilles,2006,2.02,75.759,188700,,
Netherlands Antilles,2007,1.99,75.981,191788,,
Netherlands Antilles,2008,1.97,76.184,194999,,
Netherlands Antilles,2009,1.95,76.363,198037,,
Netherlands Antilles,2010,1.94,76.518,200689,,
Netherlands Antilles,2011,1.92,76.652,202847,,
Netherlands Antilles,2012,1.91,76.774,204538,,
Netherlands Antilles,2013,1.89,76.894,205860,,
New Caledonia,1964,5.22,58.985,88549,,
New Caledonia,1965,5.222,59.595,91182,,
New Caledonia,1966,5.234,60.19,93684,,
New Caledonia,1967,5.255,60.769,96089,,
New Caledonia,1968,5.28,61.334,98617,,
New Caledonia,1969,5.302,61.885,101567,,
New Caledonia,1970,5.304,62.422,105134,,
New Caledonia,1971,5.264,62.945,109421,,
New Caledonia,1972,5.173,63.455,114294,,
New Caledonia,1973,5.027,63.951,119408,,
New Caledonia,1974,4.83,64.435,124283,,
New Caledonia,1975,4.596,64.907,128571,,
New Caledonia,1976,4.345,65.366,132158,,
New Caledonia,1977,4.1,65.814,135149,,
New Caledonia,1978,3.881,66.251,137700,,
New Caledonia,1979,3.696,66.676,140061,,
New Caledonia,1980,3.551,67.092,142424,49.8,
New Caledonia,1981,3.44,67.497,144832,47.51,
New Caledonia,1982,3.351,67.891,147247,45.34,
New Caledonia,1983,3.274,68.276,149695,43.28,
New Caledonia,1984,3.205,68.65,152190,41.34,
New Caledonia,1985,3.144,69.015,154749,39.51,
New Caledonia,1986,3.093,69.371,157383,37.79,
New Caledonia,1987,3.053,69.717,160123,36.18,
New Caledonia,1988,3.024,70.053,163039,34.67,
New Caledonia,1989,3.002,70.381,166211,33.25,
New Caledonia,1990,2.983,70.7,169689,31.91,
New Caledonia,1991,2.961,71.009,173502,30.66,
New Caledonia,1992,2.93,71.31,177618,29.48,
New Caledonia,1993,2.889,71.601,181946,28.37,
New Caledonia,1994,2.837,71.885,186358,27.33,
New Caledonia,1995,2.772,72.161,190756,26.33,
New Caledonia,1996,2.697,72.431,195116,25.39,
New Caledonia,1997,2.617,72.695,199443,24.5,
New Caledonia,1998,2.538,72.954,203708,23.66,
New Caledonia,1999,2.461,73.208,207888,22.85,
New Caledonia,2000,2.393,73.457,211965,22.09,
New Caledonia,2001,2.337,73.701,215914,21.37,
New Caledonia,2002,2.294,73.94,219741,20.69,
New Caledonia,2003,2.263,74.172,223496,20.04,
New Caledonia,2004,2.245,74.399,227258,19.43,
New Caledonia,2005,2.235,74.621,231080,18.84,
New Caledonia,2006,2.231,74.838,234976,18.29,
New Caledonia,2007,2.227,75.05,238926,17.76,
New Caledonia,2008,2.221,75.259,242911,17.26,
New Caledonia,2009,2.209,75.466,246900,16.78,
New Caledonia,2010,2.193,75.674,250870,16.32,
New Caledonia,2011,2.172,75.882,254816,15.86,
New Caledonia,2012,2.149,76.092,258735,15.43,
New Caledonia,2013,2.127,76.306,262605,15,
New Zealand,1964,3.22404,71.35,2581577,23.8,17837
New Zealand,1965,3.05386,71.28,2628004,23.1,18632
New Zealand,1966,3.13158,71.14,2668595,22.5,19467
New Zealand,1967,2.99758,71.52,2704213,22,18309
New Zealand,1968,3.02304,71.18,2738299,21.6,18082
New Zealand,1969,3.00562,71.55,2775713,21.2,19745
New Zealand,1970,2.94934,71.33,2819597,20.8,19200
New Zealand,1971,3.015,71.78,2871885,20.3,19871
New Zealand,1972,2.90378,71.89,2930577,19.9,20349
New Zealand,1973,2.73226,71.75,2990130,19.4,21342
New Zealand,1974,2.61166,72,3042757,18.9,22131
New Zealand,1975,2.4589,72.27,3083108,18.3,21467
New Zealand,1976,2.36912,72.47,3109010,17.7,21749
New Zealand,1977,2.32088,72.22,3122855,17.1,20623
New Zealand,1978,2.18554,73.11,3129440,16.6,20707
New Zealand,1979,2.24182,73.15,3135831,16.1,21144
New Zealand,1980,2.15472,72.95,3147183,15.6,21259
New Zealand,1981,2.15606,73.74,3165407,15.2,22191
New Zealand,1982,2.10246,73.84,3189133,14.8,22436
New Zealand,1983,2.0971,73.94,3216318,14.5,22808
New Zealand,1984,2.1239,74.49,3243586,14.2,23698
New Zealand,1985,2.14132,73.99,3268709,13.8,23750
New Zealand,1986,2.15874,74.24,3290651,13.4,24180
New Zealand,1987,2.2378,74.32,3310922,12.9,24222
New Zealand,1988,2.3182,74.6,3332798,12.4,24060
New Zealand,1989,2.32892,75.01,3360829,11.8,24206
New Zealand,1990,2.39726,75.56,3397983,11.2,24021
New Zealand,1991,2.36108,76.2,3446005,10.6,22636
New Zealand,1992,2.30748,76.33,3503125,10,22651
New Zealand,1993,2.21502,76.62,3564531,9.5,23830
New Zealand,1994,2.13194,77.07,3623421,9.1,24716
New Zealand,1995,2.11318,76.94,3675060,8.7,25476
New Zealand,1996,2.06628,76.98,3717342,8.4,25984
New Zealand,1997,2.05154,77.55,3752131,8.1,26152
New Zealand,1998,1.95506,78.37,3783470,7.8,26077
New Zealand,1999,2.00464,78.14,3817367,7.6,27371
New Zealand,2000,1.97918,78.9,3858032,7.4,27963
New Zealand,2001,1.96176,78.91,3906830,7.2,28752
New Zealand,2002,1.954,79.11,3961978,7,29637
New Zealand,2003,1.981,79.41,4020769,6.9,30404
New Zealand,2004,2.015,79.593,4079130,6.7,31098
New Zealand,2005,2.052,79.799,4134117,6.6,31798
New Zealand,2006,2.085,79.98,4184903,6.5,32281
New Zealand,2007,2.11,80.145,4232461,6.4,32928
New Zealand,2008,2.123,80.301,4277809,6.4,32122
New Zealand,2009,2.125,80.501,4322628,6.3,31723
New Zealand,2010,2.115,80.67,4368136,6.2,31824
New Zealand,2011,2.096,80.829,4414509,6.1,32283
New Zealand,2012,2.074,80.982,4461257,6,32806
New Zealand,2013,2.052,81.132,4508166,5.9,33360
Nicaragua,1964,7.052,49.641,2001105,190,5559
Nicaragua,1965,7.01,50.304,2061878,187.6,5892
Nicaragua,1966,6.981,50.975,2124754,184.9,5890
Nicaragua,1967,6.961,51.654,2189679,182,6097
Nicaragua,1968,6.941,52.336,2256800,178.8,5981
Nicaragua,1969,6.919,53.015,2326261,175.2,6173
Nicaragua,1970,6.892,53.681,2398160,171.4,6031
Nicaragua,1971,6.855,54.325,2472476,167.2,6120
Nicaragua,1972,6.807,54.937,2549185,162.4,6128
Nicaragua,1973,6.748,55.513,2628337,157.1,6249
Nicaragua,1974,6.678,56.048,2709983,151.1,6914
Nicaragua,1975,6.597,56.54,2794083,144.7,6680
Nicaragua,1976,6.51,56.986,2880571,137.8,6796
Nicaragua,1977,6.42,57.393,2969183,130.5,7137
Nicaragua,1978,6.327,57.774,3059408,123.2,6433
Nicaragua,1979,6.232,58.139,3150596,116,4575
Nicaragua,1980,6.131,58.502,3242190,109.1,4577
Nicaragua,1981,6.018,58.872,3334287,102.7,4658
Nicaragua,1982,5.89,59.261,3426782,96.8,4493
Nicaragua,1983,5.746,59.679,3518721,91.5,4593
Nicaragua,1984,5.589,60.138,3608911,86.8,4390
Nicaragua,1985,5.426,60.653,3696667,82.7,4112
Nicaragua,1986,5.267,61.241,3781070,78.9,3934
Nicaragua,1987,5.118,61.898,3862724,75.6,3808
Nicaragua,1988,4.985,62.612,3944304,72.6,3295
Nicaragua,1989,4.865,63.368,4029509,69.7,3159
Nicaragua,1990,4.754,64.139,4120797,66.9,3025
Nicaragua,1991,4.642,64.894,4219176,64,2948
Nicaragua,1992,4.519,65.607,4323263,61.2,2888
Nicaragua,1993,4.381,66.261,4430182,58.3,2807
Nicaragua,1994,4.225,66.847,4535802,55.5,2833
Nicaragua,1995,4.055,67.371,4637040,52.7,2934
Nicaragua,1996,3.878,67.847,4733164,50,3057
Nicaragua,1997,3.702,68.301,4824799,47.4,3117
Nicaragua,1998,3.535,68.754,4911886,50.3,3175
Nicaragua,1999,3.384,69.213,4994730,42.5,3342
Nicaragua,2000,3.251,69.682,5073704,40.3,3424
Nicaragua,2001,3.139,70.156,5148635,38.3,3474
Nicaragua,2002,3.046,70.626,5219724,36.4,3452
Nicaragua,2003,2.967,71.082,5288271,34.7,3493
Nicaragua,2004,2.903,71.524,5356012,33.2,3632
Nicaragua,2005,2.848,71.948,5424336,31.7,3740
Nicaragua,2006,2.802,72.355,5493527,30.4,3846
Nicaragua,2007,2.759,72.746,5563654,29.2,3998
Nicaragua,2008,2.717,73.123,5635577,28.1,4060
Nicaragua,2009,2.675,73.488,5710230,27.1,3896
Nicaragua,2010,2.631,73.84,5788163,26.1,3966
Nicaragua,2011,2.585,74.182,5869859,25.2,4154
Nicaragua,2012,2.541,74.515,5954898,24.4,4304
Nicaragua,2013,2.498,74.839,6041763,23.5,4432
Niger,1964,7.185,35.809,3654806,317.7,1437
Niger,1965,7.222,35.866,3765632,316.83,1517
Niger,1966,7.26,35.925,3879910,315.96,1469
Niger,1967,7.3,35.992,3997810,315.1,1448
Niger,1968,7.341,36.073,4119299,318.8,1432
Niger,1969,7.382,36.175,4244349,322.9,1362
Niger,1970,7.422,36.3,4372957,327,1376
Niger,1971,7.46,36.449,4505018,330.9,1426
Niger,1972,7.495,36.621,4640560,334.3,1325
Niger,1973,7.526,36.818,4779869,337,1077
Niger,1974,7.553,37.045,4923337,338,1148
Niger,1975,7.578,37.314,5071204,337.1,1093
Niger,1976,7.603,37.636,5223853,334.6,1077
Niger,1977,7.628,38.014,5381141,330.5,1135
Niger,1978,7.654,38.445,5542178,326,1260
Niger,1979,7.681,38.92,5705724,322,1320
Niger,1980,7.707,39.422,5871030,319.6,1353
Niger,1981,7.731,39.926,6038229,319.1,1337
Niger,1982,7.751,40.416,6208128,321,1291
Niger,1983,7.764,40.879,6381552,324.5,1237
Niger,1984,7.773,41.313,6559627,328.9,1004
Niger,1985,7.775,41.723,6743501,332.9,997
Niger,1986,7.774,42.123,6933529,335.8,1018
Niger,1987,7.771,42.533,7130570,336.9,958
Niger,1988,7.767,42.971,7336924,335.7,988
Niger,1989,7.764,43.447,7555416,332.9,965
Niger,1990,7.763,43.967,7788198,328.2,924
Niger,1991,7.764,44.534,8036341,321.9,918
Niger,1992,7.766,45.142,8299868,313.7,830
Niger,1993,7.769,45.783,8578542,303.8,814
Niger,1994,7.771,46.451,8871631,292.2,818
Niger,1995,7.773,47.14,9178575,279.5,811
Niger,1996,7.772,47.845,9499892,267.1,809
Niger,1997,7.767,48.559,9835945,255.9,802
Niger,1998,7.757,49.275,10185812,245.8,854
Niger,1999,7.743,49.987,10548219,236.4,819
Niger,2000,7.725,50.692,10922421,227.3,778
Niger,2001,7.704,51.39,11308134,217.6,804
Niger,2002,7.681,52.083,11706182,207,798
Niger,2003,7.658,52.768,12118322,195.7,811
Niger,2004,7.636,53.441,12546945,184.1,782
Niger,2005,7.617,54.096,12993884,172.7,788
Niger,2006,7.602,54.726,13460138,161.8,804
Niger,2007,7.593,55.327,13945662,151.3,799
Niger,2008,7.588,55.898,14450007,141.3,843
Niger,2009,7.585,56.44,14972257,132.1,806
Niger,2010,7.584,56.956,15511953,123.6,841
Niger,2011,7.581,57.451,16068994,116.1,828
Niger,2012,7.574,57.934,16644339,109.6,891
Niger,2013,7.561,58.409,17239826,104.1,897
Nigeria,1964,6.336,38.906,50079946,327.5,3803
Nigeria,1965,6.335,39.287,51195706,320.5,3524
Nigeria,1966,6.342,39.657,52341981,313.8,3252
Nigeria,1967,6.359,34,53524049,307,2666
Nigeria,1968,6.387,29,54748444,300,2610
Nigeria,1969,6.425,27,56023503,292.6,2988
Nigeria,1970,6.471,37,57357275,284.9,3483
Nigeria,1971,6.522,41.61,58745411,277.1,3889
Nigeria,1972,6.575,42.047,60191508,268.9,3928
Nigeria,1973,6.625,42.495,61720304,260.4,4042
Nigeria,1974,6.669,42.949,63363756,252.3,4381
Nigeria,1975,6.706,43.407,65141058,244.3,4044
Nigeria,1976,6.735,43.868,67067499,236.8,4288
Nigeria,1977,6.757,44.325,69127157,229.9,4415
Nigeria,1978,6.772,44.768,71269619,223.8,4040
Nigeria,1979,6.781,45.185,73424869,218.6,4192
Nigeria,1980,6.783,45.555,75543388,214.4,4250
Nigeria,1981,6.779,45.859,77604166,211.5,3598
Nigeria,1982,6.767,46.09,79623647,209.6,3474
Nigeria,1983,6.749,46.246,81635550,208.9,3221
Nigeria,1984,6.726,46.33,83691577,208.8,3081
Nigeria,1985,6.698,46.35,85828707,209.5,3258
Nigeria,1986,6.664,46.323,88057486,210.6,2901
Nigeria,1987,6.625,46.268,90363921,211.5,2526
Nigeria,1988,6.582,46.207,92731304,212.2,2650
Nigeria,1989,6.537,46.153,95133496,212.6,2753
Nigeria,1990,6.49,46.114,97552057,212.5,3030
Nigeria,1991,6.443,46.091,99986136,212.2,2936
Nigeria,1992,6.395,46.079,102444773,211.7,2875
Nigeria,1993,6.348,46.077,104931559,211,2863
Nigeria,1994,6.303,46.09,107452627,209.7,2817
Nigeria,1995,6.261,46.119,110014688,207.8,2740
Nigeria,1996,6.222,46.165,112618306,205.1,2805
Nigeria,1997,6.187,46.23,115268715,201.4,2813
Nigeria,1998,6.154,46.321,117983368,197,2818
Nigeria,1999,6.125,46.448,120784408,192,2761
Nigeria,2000,6.099,46.629,123688536,186.8,2836
Nigeria,2001,6.077,46.886,126704722,181.3,2888
Nigeria,2002,6.058,47.224,129832447,175.6,2922
Nigeria,2003,6.042,47.643,133067097,169.9,3144
Nigeria,2004,6.029,48.132,136399438,164.1,4098
Nigeria,2005,6.02,48.671,139823340,158.1,4130
Nigeria,2006,6.015,49.236,143338939,152.2,4353
Nigeria,2007,6.015,49.799,146951477,146.4,4528
Nigeria,2008,6.017,50.337,150665730,140.9,4684
Nigeria,2009,6.021,50.839,154488072,135.5,4874
Nigeria,2010,6.022,51.297,158423182,130.3,5114
Nigeria,2011,6.017,51.717,162470737,125.5,5217
Nigeria,2012,6.002,52.116,166629383,120.9,5291
Nigeria,2013,5.976,52.506,170901148,116.6,5423
Norway,1964,2.96,73.61,3693750,20.4,18118
Norway,1965,2.93,73.73,3723001,19.7,18980
Norway,1966,2.89,74.01,3753376,19,19588
Norway,1967,2.8,74.08,3784577,18.2,20686
Norway,1968,2.75,73.96,3816102,17.5,21022
Norway,1969,2.69,73.67,3847232,16.9,21845
Norway,1970,2.5,74.08,3877383,16.2,22186
Norway,1971,2.49,74.18,3906490,15.6,23239
Norway,1972,2.38,74.34,3934529,15,24308
Norway,1973,2.23,74.43,3961021,14.3,25278
Norway,1974,2.13,74.75,3985401,13.6,26252
Norway,1975,1.98,74.8,4007312,12.9,27553
Norway,1976,1.86,75.03,4026586,12.2,29117
Norway,1977,1.75,75.37,4043440,11.5,30319
Norway,1978,1.77,75.4,4058407,10.9,31348
Norway,1979,1.75,75.39,4072258,10.4,32737
Norway,1980,1.72,75.65,4085621,10.1,34346
Norway,1981,1.7,75.84,4098699,9.9,34659
Norway,1982,1.71,75.97,4111566,9.9,34704
Norway,1983,1.66,76.03,4124588,10,35932
Norway,1984,1.66,76.19,4138150,10.1,38057
Norway,1985,1.68,75.9,4152560,10.2,40031
Norway,1986,1.71,76.04,4168003,10.3,41450
Norway,1987,1.75,75.89,4184566,10.1,42225
Norway,1988,1.84,75.99,4202325,9.8,42101
Norway,1989,1.89,76.33,4221299,9.3,42449
Norway,1990,1.93,76.41,4241485,8.7,43296
Norway,1991,1.92,76.93,4262932,7.9,44419
Norway,1992,1.88,77.32,4285620,7.2,45742
Norway,1993,1.86,77.28,4309369,6.6,46765
Norway,1994,1.87,77.86,4333931,6.1,48850
Norway,1995,1.87,77.89,4359096,5.7,50616
Norway,1996,1.89,78.31,4385139,5.4,52892
Norway,1997,1.86,78.32,4412092,5.2,55386
Norway,1998,1.81,78.49,4439248,5.1,56502
Norway,1999,1.85,78.47,4465664,5,57246
Norway,2000,1.85,78.76,4490859,4.9,58699
Norway,2001,1.78,78.98,4513953,4.7,59620
Norway,2002,1.75,79.05,4535599,4.5,60152
Norway,2003,1.8,79.61,4558660,4.4,60351
Norway,2004,1.83,80.06,4587046,4.2,62370
Norway,2005,1.84,80.29,4623298,4,63573
Norway,2006,1.9,80.55,4668802,3.9,64573
Norway,2007,1.9,80.61,4722016,3.7,65781
Norway,2008,1.96,80.672,4778959,3.6,65216
Norway,2009,1.98,80.882,4834002,3.4,63354
Norway,2010,1.95,81.064,4883111,3.2,62946
Norway,2011,1.88,81.223,4924848,3.1,62737
Norway,2012,1.85,81.367,4960482,2.9,63620
Norway,2013,1.931,81.503,4991997,2.8,63322
Oman,1964,7.263,45.895,614390,310.4,5419
Oman,1965,7.271,46.665,630553,295.5,5322
Oman,1966,7.277,47.413,647678,281.3,5472
Oman,1967,7.282,48.141,666021,267.5,8890
Oman,1968,7.286,48.858,685892,253.9,15768
Oman,1969,7.293,49.575,707663,240.5,19335
Oman,1970,7.311,50.31,731703,227.6,19472
Oman,1971,7.35,51.088,758060,215.1,19104
Oman,1972,7.414,51.92,787002,202.7,20283
Oman,1973,7.504,52.812,819375,190.8,16951
Oman,1974,7.617,53.761,856230,179,18360
Oman,1975,7.747,54.756,898286,167.4,22184
Oman,1976,7.885,55.782,945679,155.8,23966
Oman,1977,8.018,56.813,998100,144.4,22951
Oman,1978,8.137,57.829,1055217,133.1,21418
Oman,1979,8.232,58.813,1116489,122.2,21258
Oman,1980,8.299,59.757,1181337,111.6,21463
Oman,1981,8.338,60.659,1249858,101.4,23905
Oman,1982,8.352,61.524,1321650,91.6,25439
Oman,1983,8.34,62.356,1395032,82.4,28410
Oman,1984,8.299,63.154,1467846,73.9,31842
Oman,1985,8.222,63.916,1538575,66.1,34967
Oman,1986,8.101,64.639,1605464,59.3,34510
Oman,1987,7.933,65.325,1668734,53.3,36053
Oman,1988,7.719,65.976,1731168,48.1,35924
Oman,1989,7.462,66.593,1796822,43.6,36220
Oman,1990,7.164,67.179,1868055,39.4,35076
Oman,1991,6.831,67.735,1947042,35.7,35728
Oman,1992,6.472,68.266,2031377,32.4,37147
Oman,1993,6.098,68.775,2113398,29.4,37882
